person_id,product_id,label,negative_type
Lauren,sugar-snaps-throw-jacket#Black,1,positive
Natalie,the-everyday-shirt#Rose,1,positive
Sophie,paint-stroke-top#Strokes,1,positive
Riina,the-tie-front-tank#Navy,1,positive
Jess,summer-whispers-kimono-1#Peacock,1,positive
Sophia,cotton-candy-side-split-top#IceBlue,1,positive
Ljubenka,the-cotton-bamboo-tank#DuckEgg,1,positive
Emma,sequin-spot-cardi#Grey,1,positive
Riina,the-box-top#Khaki,1,positive
Sophia,layer-me-cotton-candy-top#Cream,1,positive
Marnee,falling-flowers-cardi#GreyMarle,1,positive
Laura,belle-half-sleeve-forgiver-tunic#White,1,positive
Jess,layer-top-1#Navy,1,positive
Chelsea,cara-tee-2#Blush,1,positive
Emma,aztec-cardigan#BlackIvory,1,positive
Fiona,hem-frill-stripe-top#SoFrilled,1,positive
Laura,the-v-split-blouse#Salmon,1,positive
Riina,the-multi-stripe-cardi#Stripe,1,positive
Kate,the-sleeveless-cross-over-blouse#Chambray,1,positive
Olivia,crossing-the-plains-sweater-1#Indigo,1,positive
Madeline,aigli-top#Navy,1,positive
Laura,maui-stretch-tee#Black,1,positive
Mae-Lee,the-long-sleeve-scoop-neck-tee#White,1,positive
Mae-Lee,the-relaxed-long-sleeve-tee#Navy,1,positive
Riina,the-layered-cross-over-top#Black,1,positive
Chesska,arya-frilled-blouse#Oyster,1,positive
Laura,the-ultimate-tie-cardi#Port,1,positive
Maddy,34-sleeve-shirt-1#SkyWhite,1,positive
Summer,paint-stroke-top#Strokes,1,positive
Maddy,the-cotton-bamboo-tee#BlueJeans,1,positive
Fiona,the-printed-side-ring-detail-blouse#Block,1,positive
Nathalie,the-wrap-jersey-top#NavyWhite,1,positive
Laura,messina-v-neck-tee#Black,1,positive
Ljubenka,yvette-blouse#Black,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#White,1,positive
Riina,the-zip-front-top#Blue,1,positive
Gemma,ivy-cosy-pullover#Blossom,1,positive
Ljubenka,softly-swinging-bamboo-tee#Chambray,1,positive
Riina,the-wrap-jersey-top-1#NavyStripe,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Stacey,the-stripe-jersey-top#Pink,1,positive
Laura,sugar-snaps-layers-tank#Red,1,positive
Jess,layered-tunic-1#Natural,1,positive
Mae-Lee,shirt-in-a-box#Silver,1,positive
Laura,long-sleeve-layer-top#Navy,1,positive
Katie,marquax-tunic#OnyxSpeck,1,positive
Clementine,sugar-snaps-layers-tank#SeaGreen,1,positive
Marnee,sugar-snaps-throw-jacket#Black,1,positive
Katie,selene-cardigan#Ivy,1,positive
Nadine,heart-spliced-top#Navy,1,positive
Mae-Lee,the-long-sleeve-scoop-neck-tee#Navy,1,positive
Georgia,runaway-top#SoftPink,1,positive
Palatina,luxe-shirt#Navy,1,positive
Stacey,the-panel-hem-top#Khaki,1,positive
Summer,peasant-top-3#Denim,1,positive
Georgia,starry-night-cardi#Chalk,1,positive
Fiona,the-boat-neck-top#Black,1,positive
Laura,melbourne-stretch-cardigan#Navy,1,positive
Mae-Lee,belle-half-sleeve-forgiver-tunic#FlamPink,1,positive
Summer,shell-top-3#PapBlue,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#Combat,1,positive
Stacey,the-tie-detail-hoody#Pink,1,positive
Marnee,prairie-romance-blouse#Blush,1,positive
Summer,relaxed-top-1#FloraStrip,1,positive
Nathalie,the-everyday-shirt#Cream,1,positive
Riina,the-spotted-tunic#NavySpot,1,positive
Stacey,block-vest#Blockvest,1,positive
Laura,milan-stretch-top#NavyWhtStr,1,positive
Georgia,pulkari-emb-top#Pulkari,1,positive
Laura,meera-oversized-shirt#Mint,1,positive
Anna,the-relaxed-long-sleeve-tee#Black,1,positive
Marnee,moonlight-kisses-bamboo-tee#Saffron,1,positive
Katie,bodega-knit#Moss,1,positive
Chelsea,millie-top#Blush,1,positive
Nathalie,runaway-top#Sand,1,positive
Emma,long-sleeve-spot-top#Multispot,1,positive
Ljubenka,the-high-low-drape-tee#Sage,1,positive
Clementine,the-cotton-bamboo-tank#White,1,positive
Marnee,rising-mist-jumper#Nickel,1,positive
Palatina,flow-with-me-slouch-top#Brick,1,positive
Lucy,the-batwing-tee#FrenchBlue,1,positive
Georgia,snug-as-a-bug-jumper#Smoke,1,positive
Olivia,sugar-snaps-layers-tank#DuckEgg,1,positive
Georgia,sugar-snaps-round-neck-layer-tank#Black,1,positive
Chelsea,the-flutter-sleeve-top#Denim,1,positive
Nikki,the-drape-tee-1#Black,1,positive
Nathalie,runaway-top#JetBlack,1,positive
Marnee,falling-for-you-cardi#Teal,1,positive
Miranda,the-frill-wrap-blouse#Spot,1,positive
Marnee,roll-with-me-jumper#Chalk,1,positive
Jess,the-cross-front-spot-blouse#NavySpot,1,positive
Fiona,the-shoulder-tie-top#White,1,positive
Fiona,birds-tee-1#Navy,1,positive
Fiona,flying-free-top-3#WhiteBird,1,positive
Kate,the-cross-over-blouse#RoyalBlue,1,positive
Perrie,the-cut-out-shoulder-blouse#Black,1,positive
Summer,ally-long-sleeve-tee#CosmosPr,1,positive
Natalie,the-cross-over-blouse#Red,1,positive
Bree,belle-half-sleeve-forgiver-tunic#MutedClay,1,positive
Ljubenka,34-sleeve-shirt-1#SkyWhite,1,positive
Georgia,stripe-me-happy-blouse#Ash,1,positive
Anna,the-half-sleeve-tee#Black,1,positive
Ljubenka,the-everyday-shirt#Rose,1,positive
Nadine,cotton-cashmere-v-neck-knit#Navy,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#Smoke,1,positive
Jess,the-cut-out-shoulder-blouse#Salmon,1,positive
Jude,falling-for-you-cardi#Mustard,1,positive
Jess,ricki-one-shoulder-top#BlackWhite,1,positive
Mae-Lee,soft-and-true-tunic#Pine,1,positive
Miranda,the-boat-neck-top#Black,1,positive
Clementine,wrap-me-up-bamboo-top#BlueJeans,1,positive
Jess,softly-swinging-bamboo-tee#Chambray,1,positive
Jess,rise-top#Ink,1,positive
Sophia,the-asymmetrical-hem-sweater#Blush,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#TeaRose,1,positive
Marnee,crossing-the-plains-sweater-1#Indigo,1,positive
Denniel,the-cross-over-blouse#Sunshine,1,positive
Denniel,the-cotton-bamboo-tee#White,1,positive
Jess,belle-ls-free-fall-tee#Greenland,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,1,positive
Shadae,clio-knit-jumper#InkWhite,1,positive
Nadine,juno-cardigan#GreyMarle,1,positive
Tia,wrap-me-up-bamboo-top#Black,1,positive
Laura,true-love-bell-blouse#Jade,1,positive
Summer,capri-tank-3#Black,1,positive
Shadae,fundamental-split-hoodie#Navy,1,positive
Fiona,the-cotton-tie-detail-top#Ivory,1,positive
Gemma,button-through-animal-shirt#Animal,1,positive
Laura,the-everyday-shirt#Rose,1,positive
Fiona,the-french-cuff-shirt#White,1,positive
Clementine,the-cotton-bamboo-tank#Moonbeam,1,positive
Chelsea,jersey-split-back-hooded-top#NavyStrip,1,positive
Summer,rib-tank-2#Red,1,positive
Mae-Lee,the-cut-out-shoulder-blouse#Clay,1,positive
Laura,falling-for-you-cardi#Khaki,1,positive
Summer,cuddled-longline-cardigan#Sunflower,1,positive
Emma,belle-v-neck-forgiver-tunic#Black,1,positive
Gemma,ella-funnel-neck-top#Khaki,1,positive
Maddy,the-cross-over-blouse#Silver,1,positive
Amanda,the-longline-cardi-1#Nude,1,positive
Ljubenka,belle-v-neck-forgiver-tunic#White,1,positive
Madeline,natural-pattern-cocoon-cardigan#Blossom,1,positive
Natalia,the-asymmetrical-hem-sweater#Blush,1,positive
Summer,hem-frill-stripe-top#SoFrilled,1,positive
Georgia,falling-for-you-cardi#Port,1,positive
Laura,softly-swinging-bamboo-tee#Chambray,1,positive
Palatina,the-essential-pullover#DustyPeach,1,positive
Alex,the-cotton-bamboo-tank#Moonbeam,1,positive
Katie,foil-spot-tee-1#Navy,1,positive
Tia,capri-tank-3#Navy,1,positive
Jess,ditzy-floral-ruffle-blouse#DitzyFlora,1,positive
Bree,belle-half-sleeve-forgiver-tunic#Black,1,positive
Riina,the-daily-cross-over-top#PinkPrint,1,positive
Amanda,the-asymmetrical-hem-sweater#Blush,1,positive
Jess,belle-flocked-tunic#White,1,positive
Laura,the-drape-tee-1#Stripe,1,positive
Laura,the-cotton-bamboo-tee#BlueJeans,1,positive
Amanda,the-weekender-shirt#GreyStripe,1,positive
Chelsea,2-in-1-layered-knit-top#Khaki,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#SilverScon,1,positive
Mae-Lee,the-sleeveless-cross-over-blouse#White,1,positive
Marnee,falling-for-you-cardi-2#WinterRose,1,positive
Laura,vivid-dreams-blouse#Dusty%20Rose,1,positive
Amanda,the-on-or-off-the-shoulder-top#FrenchNavy,1,positive
Laura,sugar-snaps-layers-tank#DuckEgg,1,positive
Jess,belle-v-neck-forgiver-tunic#BlueMarle,1,positive
Stacey,layer-me-bamboo-rouched-sleeve-tee#Copper,1,positive
Maddy,the-cross-over-blouse#RoyalBlue,1,positive
Olivia,sugar-snaps-layers-tank#DeepCobalt,1,positive
Laura,belle-off-the-shoulder-tee#Stripe,1,positive
Kate,the-cross-over-blouse#Blue,1,positive
Summer,block-vest#Blockvest,1,positive
Chelsea,cross-over-top-with-pocket#NavyMustrd,1,positive
Gemma,falling-for-you-cardi#Teal,1,positive
Palatina,falling-for-you-cardi#Khaki,1,positive
Denniel,the-batwing-tee#Sea,1,positive
Natalia,the-cosy-cardigan#Blue,1,positive
Jess,the-drape-tee-1#White,1,positive
Georgia,falling-for-you-cardi#Mustard,1,positive
Anna,waterfall-cardi-1#Navy,1,positive
Nadine,great-scot-merino-carcoat#Twilight,1,positive
Mandy,monaco-sweater#BlackCream,1,positive
Jess,falling-for-you-cardi-1#GreyGarden,1,positive
Mae-Lee,falling-for-you-cardi#Khaki,1,positive
Marnee,sugar-snaps-layers-tank#PeachyKeen,1,positive
Palatina,the-boat-neck-top-1#Ink,1,positive
Anna,layer-top-1#Navy,1,positive
Laura,layer-top-1#Navy,1,positive
Natalia,the-contrast-knit-1#Navy,1,positive
Riina,the-cotton-blend-stripe-jumper#BlueStripe,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#SilverScon,1,positive
Summer,magnolia-fields-keyhole-blouse#Magnolia,1,positive
Fiona,natural-detailed-sweater#Tinroof,1,positive
Amanda,the-weekender-shirt#DenimStrip,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#Cashew,1,positive
Fiona,falling-for-you-cardi#Khaki,1,positive
Laura,softly-swinging-bamboo-tee#Jewel,1,positive
Clementine,the-printed-v-neck-tee#White,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,1,positive
Summer,always-mine-spliced-cardigan#GreyEmeral,1,positive
Amanda,the-printed-v-split-top#Natural,1,positive
Amanda,the-longline-cardi-1#GreyMarle,1,positive
Natalia,kimono-and-me-cardi#DustyPink,1,positive
Riina,bora-bora-layered-tank#BoraBora,1,positive
Laura,germaine-blouse#Pearl,1,positive
Laura,the-flutter-sleeve-top#SnakePrint,1,positive
Anna,aigli-top#Navy,1,positive
Amanda,the-stitch-detail-top#SkyBlue,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#Cashew,1,positive
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Anna,milan-stretch-top#White,1,positive
Shadae,rib-tank-2#Red,1,positive
Georgia,blue-waters-cotton-blouse#White,1,positive
Natalie,the-cross-over-blouse#White,1,positive
Nadine,renee-sweater#Sapphire,1,positive
Laura,the-high-low-drape-tee#Sage,1,positive
Mae-Lee,falling-for-you-cardi#Rust,1,positive
Tia,softly-swinging-bamboo-tee#Cashew,1,positive
Jess,reversible-scoopv-neck-tank#Black,1,positive
Amanda,the-relaxed-batwing-top#Denim%20Blue,1,positive
Laura,maui-stretch-tee#White,1,positive
Laura,the-cross-over-blouse#Sunshine,1,positive
Marnee,summer-whispers-kimono-1#Peacock,1,positive
Riina,the-cotton-cardi#Navy,1,positive
Georgia,butterfly-kisses-tee#Green,1,positive
Marnee,sugar-snaps-layers-tank#Blue,1,positive
Tia,the-cross-over-blouse#Blue,1,positive
Marnee,falling-for-you-cardi-1#GreyGarden,1,positive
Laura,the-long-sleeve-scoop-neck-tee#Grey,1,positive
Laura,the-cut-out-shoulder-blouse#Clay,1,positive
Jess,the-sleeveless-cross-over-blouse#White,1,positive
Anna Maria,falling-for-you-cardi#Port,1,positive
Laura,the-oversized-cotton-blend-shirt#Sand,1,positive
Ljubenka,the-asymmetrical-tank-top#HotPink,1,positive
Alex,the-short-sleeve-wrap-jersey-top#Black,1,positive
Summer,tab-sleeve-longline-shirt#Navy,1,positive
Laura,the-cut-out-shoulder-blouse#Salmon,1,positive
Amanda,the-high-low-drape-tee#Sage,1,positive
Laura,rory-spliced-zip-hoodie#Silver,1,positive
Olivia,sugar-snaps-layers-tank#Mint,1,positive
Anna,the-cut-out-shoulder-blouse#White,1,positive
Amanda,the-linen-tie-sleeve-top#GreyMarle,1,positive
Summer,capri-tank-3#White,1,positive
Gemma,layered-sleeve-top#DarkBlue,1,positive
Riina,the-asymmetrical-hem-sweater#Blush,1,positive
Gemma,animal-knit-1#Animal,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#Fern,1,positive
Gemma,longline-gather-back-shirt#Black,1,positive
Chelsea,luxe-shirt#Black,1,positive
Laura,softly-swinging-bamboo-tee#BlueJeans,1,positive
Jess,sugar-snaps-layers-tank#DeepCobalt,1,positive
Stacey,sequin-heart-layered-top#Natural,1,positive
Chelsea,luxe-shirt#Navy,1,positive
Clementine,the-sleeveless-cross-over-blouse#Mint,1,positive
Mae-Lee,sugar-snaps-layers-tank#SeaGreen,1,positive
Sophia,rory-spliced-zip-hoodie#Slate,1,positive
Stacey,skipping-stones-tunic#Natural,1,positive
Anna,the-cotton-bamboo-tank#Moonbeam,1,positive
Alex,the-cross-over-blouse#Mint,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#Combat,1,positive
Palatina,2-in-1-layered-knit-top#Khaki,1,positive
Laura,the-cut-out-shoulder-blouse#Black,1,positive
Fiona,long-sleeve-layer-top#Navy,1,positive
Fiona,the-spotted-tunic#GreySpot,1,positive
Chelsea,the-oversized-cotton-blend-shirt#Navy,1,positive
Monique,the-cotton-bamboo-tank#DuckEgg,1,positive
Jess,sugar-snaps-layers-tank#NewBeige,1,positive
Alex,the-cotton-bamboo-tank#DuckEgg,1,positive
Riina,the-spotted-tunic#GreySpot,1,positive
Palatina,hydrangea-kimono#Hydrangea,1,positive
Summer,back-to-you-top#BlackMagic,1,positive
Riina,the-blouson-sleeve-jumper#Navy,1,positive
Marnee,the-relaxed-long-sleeve-tee#Pink,1,positive
Lauren,the-tie-front-tank#Navy,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#SilverScon,1,positive
Monique,layered-tunic-1#White,1,positive
Fiona,snug-as-a-bug-jumper#Smoke,1,positive
Jess,long-sleeve-softly-swinging-bamboo-tee#Cashew,1,positive
Stefania,the-contrast-panel-top#SageStripe,1,positive
Palatina,2-in-1-layered-top-1#PinkWhite,1,positive
Tia,softly-swinging-bamboo-tee#Navy,1,positive
Summer,layered-tee-2#Black,1,positive
Ljubenka,the-cut-out-shoulder-blouse#Black,1,positive
Jess,the-drape-tee-1#Navy,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#White,1,positive
Amanda,the-shoulder-tie-top#Black,1,positive
Mandy,heartmade-cardi#DustyRose,1,positive
Summer,dot-to-dot-knit-1#GreyMarle,1,positive
Lauren,belle-handkerchief-printed-cami#RustFlwrs,1,positive
Ljubenka,the-cross-over-blouse#Red,1,positive
Stacey,out-of-my-mind-scallop-knit#GreyMarle,1,positive
Mae-Lee,the-cross-over-blouse#RoyalBlue,1,positive
Laura,the-short-sleeve-wrap-jersey-top#NavyWhite,1,positive
Maddy,the-long-sleeve-v-neck-tee#White,1,positive
Summer,rib-tank-2#Mustard,1,positive
Maddy,the-batwing-tee#Stone,1,positive
Emma,block-sweater#Block,1,positive
Mae-Lee,belle-v-neck-forgiver-tunic#Tobacco,1,positive
Maddy,the-cross-over-blouse#Red,1,positive
Tia,layered-tee-2#White,1,positive
Fiona,the-boat-neck-top#Navy,1,positive
Riina,the-oversize-knit#GreyMarle,1,positive
Mae-Lee,falling-for-you-cardi#Navy,1,positive
Thais,jade-kimono-kaleidoscope#Blue,1,positive
Stefania,cable-knit-sweater#Camel,1,positive
Summer,nova-lux-long-sleeve-tie-top#AidaStripe,1,positive
Riina,the-stripe-jersey-top#Blue,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Emma,annabelle-sweater#Midnight,1,positive
Miranda,york-linen-blend-top#BurntOrang,1,positive
Natalie,the-sleeveless-cross-over-blouse#Chambray,1,positive
Ljubenka,paisley-top-1#Paisley,1,positive
Georgia,floating-by-you-blouse#SeaFleur,1,positive
Georgia,softly-swinging-bamboo-tee#Starfish,1,positive
Marnee,long-sleeve-softly-swinging-bamboo-tee#SilverScon,1,positive
Maddy,the-long-sleeve-v-neck-tee#Navy,1,positive
Laura,layla-long-line-kimono#MultiStrip,1,positive
Monique,still-the-one-ruffle-blouse#Spot,1,positive
Natalia,viola-kimono-radiant-floral#Grey,1,positive
Laura,flying-free-top-3#WhiteBird,1,positive
Clementine,cross-my-heart-sweater#Regal,1,positive
Mae-Lee,crossing-the-plains-sweater-1#Indigo,1,positive
Chelsea,ava-short-sleeve-linen-tee#Blush,1,positive
Mae-Lee,the-long-sleeve-v-neck-tee#Navy,1,positive
Perrie,the-batwing-tee#FrenchBlue,1,positive
Palatina,chasing-birds-blouse#White,1,positive
Ljubenka,belle-v-neck-forgiver-tunic#Charcoal,1,positive
Helen,sailaway-blouse#OxfordBlue,1,positive
Gemma,cara-tee-4#Black,1,positive
Sophie,the-everyday-shirt#Pink,1,positive
Marnee,softly-swinging-bamboo-tee#Jewel,1,positive
Mercy,belle-petal-print-top#Petal,1,positive
Mae-Lee,long-sleeve-softly-swinging-bamboo-tee#Smoke,1,positive
Fiona,batty-about-you-cotton-tee#BlkWhite,1,positive
Jess,relaxed-top-1#FloraStrip,1,positive
Maddy,the-cut-out-shoulder-blouse#Blue,1,positive
Emma,stripe-me-happy-blouse#Ash,1,positive
Mercy,belle-ls-free-fall-tee#Blush,1,positive
Palatina,falling-for-you-cardi#Black,1,positive
Perrie,the-batwing-tee#Sea,1,positive
Palatina,jersey-split-back-hooded-top#NavyStrip,1,positive
Amanda,the-belle-sleeve-print-top#NavyPrint,1,positive
Natalie,the-sleeveless-cross-over-blouse#Sunshine,1,positive
Nadine,runaway-top#SoftPink,1,positive
Anna,the-wrap-jersey-top#Charcoal,1,positive
Jess,belle-tie-neck-blouse-tee#White,1,positive
Marnee,nuzuri-longline-cardi#Forest,1,positive
Clementine,the-cross-over-blouse#Silver,1,positive
Laura,belle-lace-trim-tee#GreyMarle,1,positive
Anna,the-wrap-jersey-top#NavyWhite,1,positive
Gemma,snake-print-johnny-collar-top#BeigeSnake,1,positive
Ljubenka,wrap-me-up-bamboo-top#Black,1,positive
Summer,tab-sleeve-longline-shirt#Silver,1,positive
Marnee,weekend-vibes-blouse#Blush,1,positive
Sophia,elcos-45-aop-top-jrs#BlackZigZa,1,positive
Marnee,first-love-kimono-jacket#Stone,1,positive
Alex,the-cross-over-blouse#Sunshine,1,positive
Ljubenka,sugar-snaps-layers-tank#Red,1,positive
Georgia,arizona-off-the-shoulder-top#Khaki,1,positive
Fiona,the-cross-over-poncho#Grey,1,positive
Sophie,the-daily-cross-over-top#SkyBlue,1,positive
Fiona,belle-cowl-swing-sweater#Black,1,positive
Anna,the-sleeveless-cross-over-blouse#Black,1,positive
Maddy,the-cross-over-blouse#White,1,positive
Chelsea,drapey-stripe-tee#Navy,1,positive
Natalie,the-cross-over-blouse#RoyalBlue,1,positive
Anna,the-relaxed-long-sleeve-tee#Khaki,1,positive
Jess,runaway-top#JetBlack,1,positive
Laura,runaway-top#JetBlack,1,positive
Ljubenka,belle-v-neck-forgiver-tunic#Scarlett,1,positive
Maddy,the-short-sleeve-wrap-jersey-top#Black,1,positive
Sophie,the-reverse-sleeve-sweater#Navy,1,positive
Stacey,the-stripe-jersey-top#Blue,1,positive
Amanda,the-curve-striped-tank#Marine,1,positive
Anna,the-sleeveless-cross-over-blouse#Cobalt,1,positive
Clementine,the-stripe-button-through-top#Coral,1,positive
Marnee,snug-as-a-bug-jumper#Smoke,1,positive
Natalia,roll-neck-jumper-3#GreyMarl,1,positive
Olivia,sugar-snaps-layers-tank#Blue,1,positive
Mae-Lee,the-cotton-bamboo-tank#DuckEgg,1,positive
Georgia,falling-for-you-cardi#Khaki,1,positive
Olivia,runaway-top#JetBlack,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#Fern,1,positive
Laura,the-dobby-sleeve-tee#White,1,positive
Jess,layer-me-bamboo-rouched-sleeve-tee#Black,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#Smoke,1,positive
Monique,layered-tunic-1#PalePink,1,positive
Ljubenka,belle-nautical-applique-tee#BlueStripe,1,positive
Riina,the-relaxed-long-sleeve-tee#Khaki,1,positive
Ljubenka,runaway-top#Sand,1,positive
Gemma,cara-tee-4#BlackWhite,1,positive
Fiona,the-pleated-sleeve-top#Sage,1,positive
Fiona,leopard-print-kimono#GoldMulti,1,positive
Summer,back-to-you-top#Rust,1,positive
Alex,the-cotton-bamboo-tank#DarkNavy,1,positive
Laura,softly-swinging-bamboo-tee#TeaRose,1,positive
Georgia,long-sleeve-softly-swinging-bamboo-tee#Storm,1,positive
Natalie,the-cut-out-shoulder-blouse#White,1,positive
Summer,lake-house-top#CoalPrint,1,positive
Jess,border-stripe-knit#WhitePink,1,positive
Kate,the-everyday-shirt#Rose,1,positive
Alex,the-sleeveless-cross-over-blouse#White,1,positive
Kate,the-cross-over-blouse#White,1,positive
Gemma,holly-rib-long-sleeve-tee#WhiteGrey,1,positive
Emma,long-sleeve-softly-swinging-bamboo-tee#TeaRose,1,positive
Laura,the-essential-layering-tee#Ink,1,positive
Summer,makeover-blouse#LimeGreen,1,positive
Maddy,the-batwing-tee#Sea,1,positive
Mae-Lee,the-bamboo-tunic-dress#Khaki,1,positive
Georgia,chill-out-slouch-top#GreyMarle,1,positive
Monique,gloria-applique-crew#Charcoal,1,positive
Fiona,long-sleeve-spot-top#Multispot,1,positive
Fiona,the-double-layer-top#Black,1,positive
Olivia,the-sleeveless-cross-over-blouse#White,1,positive
Laura,the-cross-front-spot-blouse#NavySpot,1,positive
Marnee,cross-my-heart-sweater#Regal,1,positive
Marnee,falling-for-you-cardi#Navy,1,positive
Ljubenka,belle-v-neck-forgiver-tunic#Black,1,positive
Kate,runaway-top#SoftPink,1,positive
Jess,the-sleeveless-cross-over-blouse#Sunshine,1,positive
Riina,the-contrast-knit-1#Navy,1,positive
Anna,the-wrap-jersey-top#PortSpot,1,positive
Laura,ponte-spot-top#BlackWhite,1,positive
Georgia,sugar-snaps-layers-tank#White,1,positive
Maddy,the-wrap-jersey-top#NavyWhite,1,positive
Riina,the-blouson-sleeve-jumper#Grey,1,positive
Georgia,falling-for-you-tunic#Rust,1,positive
Ljubenka,belle-half-sleeve-forgiver-tunic#FlamPink,1,positive
Perrie,vivid-dreams-blouse#Dusty%20Rose,1,positive
Riina,the-soft-knit-jumper#PinkStripe,1,positive
Georgia,lazy-daze-tee#Khaki,1,positive
Olivia,sugar-snaps-layers-tank#SeaGreen,1,positive
Palatina,luxe-shirt#Champagne,1,positive
Monique,the-design-fold-tunic-top#PearlBlue,1,positive
Stacey,the-midi-waterfall-cardi#BlueMarle,1,positive
Emma,contrast-stripe-sweater#Pockets,1,positive
Fiona,the-fleck-roll-neck-knit#Oatmeal,1,positive
Georgia,chill-out-slouch-top#Mustard,1,positive
Louise,layered-tee-2#White,1,positive
Denniel,the-cut-out-shoulder-blouse#Black,1,positive
Laura,the-cape-jersey-top#DarkNavy,1,positive
Tia,layer-top-1#Navy,1,positive
Amanda,the-sleeveless-cross-over-blouse#Cobalt,1,positive
Lauren,belle-half-sleeve-boat-tee#Black,1,positive
Laura,the-zip-front-top#Blue,1,positive
Fiona,the-high-low-drape-tee#Grey,1,positive
Kate,the-wrap-jersey-top#Charcoal,1,positive
Fiona,tracie-top#Black,1,positive
Stefania,the-contrast-panel-top#BlkStripe,1,positive
Amanda,the-contrast-knit-1#Sage,1,positive
Stefania,the-sleeve-detail-knit#Ivory,1,positive
Jess,the-drape-tee-1#Stripe,1,positive
Sophie,the-everyday-shirt#Rose,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#Storm,1,positive
Jess,natural-tie-tunic#BlueSky,1,positive
Jess,the-short-sleeve-wrap-jersey-top#Black,1,positive
Amanda,the-double-layer-top#Black,1,positive
Georgia,daisy-chain-tassel-blouse#DeepBlue,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#Navy,1,positive
Mae-Lee,reversible-scoopv-neck-tank#White,1,positive
Jude,falling-for-you-cardi#Black,1,positive
Kate,the-cross-over-blouse#Red,1,positive
Mae-Lee,pocket-shirt-1#Ivory,1,positive
Denniel,the-short-sleeve-wrap-jersey-top#NavyWhite,1,positive
Anna,the-cotton-bamboo-tee#DustyPink,1,positive
Natalie,the-cut-out-shoulder-blouse#Silver,1,positive
Jess,the-cross-front-spot-blouse#Spot,1,positive
Mae-Lee,reversible-scoopv-neck-tank#Black,1,positive
Sophie,the-dobby-sleeve-tee#InkBlue,1,positive
Anna,the-sleeveless-cross-over-blouse#Sunshine,1,positive
Laura,manhattan-stretch-tee#Black,1,positive
Jess,the-design-fold-tunic-top#PearlBlue,1,positive
Georgia,runaway-top#SoftMint,1,positive
Riina,the-contrast-panel-top#BlkStripe,1,positive
Amanda,the-everyday-shirt#Rose,1,positive
Clementine,the-on-or-off-the-shoulder-top#FrenchNavy,1,positive
Denniel,the-cut-out-shoulder-blouse#Clay,1,positive
Nadine,multi-sequin-dot-stripe-top#Navy,1,positive
Jess,the-short-sleeve-wrap-jersey-top#NavyWhite,1,positive
Fiona,belle-cowl-swing-sweater#Green,1,positive
Laura,this-mortal-coil-drape#StormClam,1,positive
Kate,runaway-top#Sand,1,positive
Fiona,long-sleeve-softly-swinging-bamboo-tee#Black,1,positive
Gemma,wonderlust-tee#BurntOran,1,positive
Emma,the-relaxed-long-sleeve-tee#White,1,positive
Fiona,the-shoulder-tie-top#Navy,1,positive
Chelsea,cotton-modal-print-top#PinkNavy,1,positive
Mae-Lee,the-cotton-bamboo-tank#DarkNavy,1,positive
Mae-Lee,sugar-snaps-layers-tank#NewBeige,1,positive
Charlotte,natural-tie-tunic#BlueSky,1,positive
Emma,westward-top#BotanicalD,1,positive
Laura,the-cross-front-spot-blouse#Spot,1,positive
Chelsea,the-high-low-drape-tee#Grey,1,positive
Palatina,sand-queen-throw-blouse#Fleur,1,positive
Shadae,capri-tank-6#HeatheGrey,1,positive
Marnee,sugar-snaps-layers-tank#Red,1,positive
Denniel,the-cross-over-blouse#Silver,1,positive
Anna,the-drape-tee-1#NavyStripe,1,positive
Sophia,sugar-snaps-throw-jacket#Duckegg,1,positive
Gemma,billow-top#Black,1,positive
Mae-Lee,the-cross-over-blouse#Red,1,positive
Sophie,long-sleeve-softly-swinging-bamboo-tee#Copper,1,positive
Anna,the-cross-over-blouse#Mint,1,positive
Jess,the-cotton-bamboo-tank#DuckEgg,1,positive
Olivia,the-button-up-swing-tunic#Wine,1,positive
Georgia,sugar-snaps-layers-tank#DuckEgg,1,positive
